TransactionID,TransactionAmt,ProductCD,card4,card6,addr1,addr2,P_emaildomain,R_emaildomain,customer_id,ts,channel,risk_score
3295184,425.04,W,visa,debit,231.0,87.0,hotmail.com,,C02354,2016-09-24 13:41:15,in_person,0.28
3295199,57.9,W,visa,debit,264.0,87.0,yahoo.com,,C09933,2016-09-24 13:49:22,in_person,0.02
3295262,170.97,W,visa,debit,325.0,87.0,gmail.com,,C02354,2016-09-24 14:24:49,in_person,0.31
3295270,17.98,C,visa,debit,,,gmail.com,gmail.com,C11923,2016-09-24 14:30:03,online,0.18
3295286,5.88,C,visa,debit,,,hotmail.com,hotmail.com,C11923,2016-09-24 14:38:20,online,0.08
3295348,33.57,C,visa,debit,,,gmail.com,gmail.com,C11923,2016-09-24 15:01:17,online,0.06
3295373,82.99,W,visa,debit,264.0,87.0,aol.com,,C09933,2016-09-24 15:10:02,in_person,0.2
3295414,108.01,W,visa,debit,325.0,87.0,gmail.com,,C02354,2016-09-24 15:30:49,in_person,0.1
3295444,32.71,C,visa,debit,,,outlook.com,outlook.com,C11923,2016-09-24 15:41:56,online,0.06
3295481,69.03,W,visa,debit,264.0,87.0,gmail.com,,C09933,2016-09-24 15:58:31,in_person,0.07
3295566,20.84,C,mastercard,credit,,,hotmail.com,hotmail.com,C11891,2016-09-24 16:29:46,online,0.01
3295579,24.94,C,visa,debit,,,hotmail.com,hotmail.com,C09988,2016-09-24 16:34:10,online,0.08
3295602,19.75,C,visa,debit,,,hotmail.com,hotmail.com,C11923,2016-09-24 16:41:39,online,0.2
3295615,59.01,W,visa,debit,325.0,87.0,msn.com,,C02354,2016-09-24 16:44:53,in_person,0.23
3295622,59.05,W,visa,debit,325.0,87.0,msn.com,,C02354,2016-09-24 16:47:57,in_person,0.23
3295639,36.74,C,visa,debit,,,hotmail.com,hotmail.com,C11923,2016-09-24 16:52:18,online,0.02
3295681,19.66,C,visa,debit,,,hotmail.com,hotmail.com,C11923,2016-09-24 17:07:12,online,0.09
3295699,96.96,W,visa,debit,126.0,87.0,aol.com,,C02354,2016-09-24 17:13:19,in_person,0.28
3295778,59.07,W,visa,debit,204.0,87.0,comcast.net,,C02354,2016-09-24 17:40:05,in_person,0.21
3295867,209.98,W,visa,debit,485.0,87.0,,,C12382,2016-09-24 18:04:07,in_person,0.18
3295888,21.43,C,visa,debit,,,hotmail.com,hotmail.com,C11923,2016-09-24 18:08:58,online,0.26
3295895,1008.4,W,visa,debit,325.0,87.0,gmail.com,,C02354,2016-09-24 18:11:34,in_person,0.25
3295899,209.99,W,visa,debit,485.0,87.0,,,C12382,2016-09-24 18:13:56,in_person,0.15
3295908,209.93,W,visa,debit,485.0,87.0,,,C12382,2016-09-24 18:16:35,in_person,0.26
3295948,210.04,W,visa,debit,485.0,87.0,,,C12382,2016-09-24 18:24:53,in_person,0.14
3295952,105.09,W,visa,debit,325.0,87.0,aol.com,,C02354,2016-09-24 18:26:04,in_person,0.15
3295975,83.03,W,visa,debit,264.0,87.0,gmail.com,,C05876,2016-09-24 18:32:17,in_person,0.16
3295985,139.87,W,mastercard,debit,264.0,87.0,hotmail.com,,C07671,2016-09-24 18:35:44,in_person,0.01
3295994,97.96,W,mastercard,debit,264.0,87.0,gmail.com,,C07671,2016-09-24 18:38:29,in_person,0.05
3296028,205.92,W,visa,debit,327.0,87.0,gmail.com,,C05876,2016-09-24 18:48:02,in_person,0.04
3296030,38.91,W,visa,debit,325.0,87.0,optonline.net,,C02354,2016-09-24 18:48:46,in_person,0.05
3296068,171.09,W,visa,debit,325.0,87.0,,,C02354,2016-09-24 18:59:46,in_person,0.26
3296074,24.36,C,visa,debit,,,gmail.com,gmail.com,C11923,2016-09-24 19:01:09,online,0.38
3296105,187.23,C,visa,credit,,,hotmail.com,hotmail.com,C13171,2016-09-24 19:10:43,online,0.03
3296114,187.09,C,visa,credit,,,yahoo.com.mx,yahoo.com.mx,C13171,2016-09-24 19:12:44,online,0.12
3296116,58.53,C,visa,debit,,,yahoo.com.mx,yahoo.com.mx,C11923,2016-09-24 19:13:10,online,0.08
3296129,28.98,W,mastercard,credit,264.0,87.0,yahoo.com,,C08623,2016-09-24 19:17:55,in_person,0.04
3296215,58.01,W,visa,debit,264.0,87.0,,,C09933,2016-09-24 19:39:39,in_person,0.24
3296228,44.14,C,visa,debit,,,gmail.com,gmail.com,C02354,2016-09-24 19:43:39,online,0.18
3296263,58.92,W,visa,debit,325.0,87.0,gmail.com,,C02354,2016-09-24 19:57:29,in_person,0.03
3296267,30.81,C,visa,debit,,,gmail.com,gmail.com,C11923,2016-09-24 19:58:59,online,0.01
3296301,35.09,C,visa,debit,,,gmail.com,gmail.com,C11923,2016-09-24 20:06:10,online,0.21
3296303,80.06,W,visa,debit,272.0,87.0,yahoo.com,,C12382,2016-09-24 20:06:14,in_person,0.02
3296313,48.04,W,visa,debit,126.0,87.0,ymail.com,,C02354,2016-09-24 20:08:01,in_person,0.24
3296322,80.06,W,visa,debit,272.0,87.0,yahoo.com,,C12382,2016-09-24 20:10:03,in_person,0.39
3296365,130.54,W,visa,debit,204.0,87.0,gmail.com,,C02354,2016-09-24 20:26:38,in_person,0.02
3296378,12.42,W,visa,debit,204.0,87.0,gmail.com,,C05876,2016-09-24 20:29:49,in_person,0.23
3296379,44.46,W,visa,debit,231.0,87.0,anonymous.com,,C02354,2016-09-24 20:29:51,in_person,0.11
3296389,29.08,W,visa,debit,264.0,87.0,gmail.com,,C09933,2016-09-24 20:32:41,in_person,0.01
3296430,170.98,W,visa,debit,325.0,87.0,gmail.com,,C02354,2016-09-24 20:47:15,in_person,0.01
3296440,310.04,W,visa,debit,264.0,87.0,gmail.com,,C09933,2016-09-24 20:50:17,in_person,0.02
3296453,116.97,W,mastercard,debit,264.0,87.0,yahoo.com,,C07671,2016-09-24 20:53:37,in_person,0.22
3296467,170.97,W,visa,debit,325.0,87.0,gmail.com,,C02354,2016-09-24 20:58:13,in_person,0.08
3296537,50.23,C,visa,debit,,,gmail.com,gmail.com,C11923,2016-09-24 21:20:17,online,0.34
3296541,24.91,C,visa,debit,,,gmail.com,gmail.com,C11923,2016-09-24 21:20:47,online,0.13
3296554,6.41,C,visa,debit,,,gmail.com,gmail.com,C11923,2016-09-24 21:25:40,online,0.12
3296579,26.25,C,visa,debit,,,hotmail.com,hotmail.com,C11923,2016-09-24 21:33:11,online,0.04
3296595,47.9,W,visa,debit,325.0,87.0,gmail.com,,C02354,2016-09-24 21:38:55,in_person,0.22
3296601,116.94,W,visa,debit,126.0,87.0,,,C02354,2016-09-24 21:39:57,in_person,0.09
3296621,29.96,W,visa,debit,325.0,87.0,,,C02354,2016-09-24 21:45:07,in_person,0.06
3296651,30.06,W,visa,debit,325.0,87.0,,,C02354,2016-09-24 21:54:09,in_person,0.1
3296702,18.43,C,visa,debit,,,gmail.com,gmail.com,C11923,2016-09-24 22:08:55,online,0.28
3296705,107.97,W,visa,debit,264.0,87.0,gmail.com,,C09933,2016-09-24 22:09:22,in_person,0.39
3296727,26.03,W,visa,debit,264.0,87.0,gmail.com,,C09933,2016-09-24 22:14:06,in_person,0.02
3296745,117.07,W,visa,debit,325.0,87.0,,,C02354,2016-09-24 22:20:05,in_person,0.16
3296752,38.96,W,visa,debit,264.0,87.0,yahoo.com,,C09933,2016-09-24 22:20:49,in_person,0.31
3296762,108.98,W,mastercard,debit,310.0,87.0,,,C07671,2016-09-24 22:23:17,in_person,0.06
3296770,30.51,C,visa,debit,,,hotmail.com,hotmail.com,C11923,2016-09-24 22:25:14,online,0.26
3296787,33.98,W,mastercard,debit,264.0,87.0,yahoo.com,,C07671,2016-09-24 22:30:43,in_person,0.01
3296805,752.88,W,visa,debit,264.0,87.0,,,C09933,2016-09-24 22:36:35,in_person,0.03
3296815,23.0,W,mastercard,debit,264.0,87.0,yahoo.com,,C07671,2016-09-24 22:40:39,in_person,0.29
3296839,35.88,W,visa,debit,325.0,87.0,msn.com,,C02354,2016-09-24 22:45:05,in_person,0.07
3296842,209.97,W,visa,debit,485.0,87.0,,,C12382,2016-09-24 22:46:31,in_person,0.38
3296862,29.13,C,visa,debit,,,gmail.com,gmail.com,C11923,2016-09-24 22:51:42,online,0.29
3296893,10.24,C,visa,debit,,,hotmail.com,hotmail.com,C11923,2016-09-24 22:57:39,online,0.04
3296905,170.94,W,visa,debit,325.0,87.0,gmail.com,,C02354,2016-09-24 23:00:37,in_person,0.02
3297051,29.23,C,visa,debit,,,hotmail.com,hotmail.com,C11923,2016-09-24 23:41:12,online,0.01
3297073,773.93,W,visa,debit,325.0,87.0,gmail.com,,C02354,2016-09-24 23:47:54,in_person,0.02
3297076,91.93,W,visa,debit,264.0,87.0,gmail.com,,C09933,2016-09-24 23:48:25,in_person,0.21
3297080,32.28,C,visa,debit,,,hotmail.com,hotmail.com,C11923,2016-09-24 23:49:40,online,0.16
3297115,205.93,W,visa,debit,325.0,87.0,yahoo.com,,C02354,2016-09-24 23:58:13,in_person,0.31
3297119,59.01,W,visa,debit,325.0,87.0,anonymous.com,,C02354,2016-09-24 23:58:47,in_person,0.1
3297124,57.89,W,visa,debit,325.0,87.0,yahoo.com,,C02354,2016-09-25 00:02:12,in_person,0.13
3297133,160.42,W,visa,debit,325.0,87.0,gmail.com,,C02354,2016-09-25 00:04:07,in_person,0.05
3297142,261.9,W,visa,debit,436.0,87.0,yahoo.com,,C05876,2016-09-25 00:06:14,in_person,0.16
3297144,206.04,W,visa,debit,325.0,87.0,yahoo.com,,C02354,2016-09-25 00:06:52,in_person,0.02
3297176,2.6,C,visa,debit,,,hotmail.com,hotmail.com,C11923,2016-09-25 00:17:18,online,0.08
3297183,160.55,W,visa,debit,325.0,87.0,gmail.com,,C02354,2016-09-25 00:19:06,in_person,0.12
3297188,107.93,W,visa,debit,436.0,87.0,yahoo.com,,C05876,2016-09-25 00:20:12,in_person,0.01
3297189,160.53,W,visa,debit,325.0,87.0,gmail.com,,C02354,2016-09-25 00:20:13,in_person,0.14
3297206,107.94,W,visa,debit,436.0,87.0,yahoo.com,,C05876,2016-09-25 00:23:43,in_person,0.08
3297216,108.02,W,visa,debit,436.0,87.0,yahoo.com,,C05876,2016-09-25 00:27:57,in_person,0.14
3297221,108.45,W,visa,debit,264.0,87.0,gmail.com,,C09933,2016-09-25 00:29:43,in_person,0.45
3297252,107.94,W,visa,debit,436.0,87.0,yahoo.com,,C05876,2016-09-25 00:37:58,in_person,0.09
3297301,44.25,C,visa,debit,,,hotmail.com,hotmail.com,C11923,2016-09-25 00:52:21,online,0.2
3297304,49.04,W,mastercard,debit,264.0,87.0,anonymous.com,,C07671,2016-09-25 00:52:54,in_person,0.15
3297306,29.06,W,visa,debit,325.0,87.0,,,C02354,2016-09-25 00:53:41,in_person,0.16
3297321,59.06,W,visa,debit,325.0,87.0,gmail.com,,C05876,2016-09-25 01:01:44,in_person,0.04
3297342,107.88,W,visa,debit,436.0,87.0,yahoo.com,,C05876,2016-09-25 01:10:34,in_person,0.02
3297348,261.94,W,visa,debit,436.0,87.0,yahoo.com,,C05876,2016-09-25 01:13:16,in_person,0.89
3297354,29.01,W,visa,debit,325.0,87.0,yahoo.com,,C02354,2016-09-25 01:14:44,in_person,0.08
3297369,31.04,W,mastercard,debit,264.0,87.0,gmail.com,,C07671,2016-09-25 01:19:51,in_person,0.04
3297370,225.07,R,visa,debit,264.0,87.0,yahoo.com,anonymous.com,C09933,2016-09-25 01:20:54,online,0.23
3297403,113.03,W,visa,debit,325.0,87.0,yahoo.com,,C02354,2016-09-25 01:32:42,in_person,0.05
3297405,34.97,W,mastercard,credit,231.0,87.0,gmail.com,,C08623,2016-09-25 01:33:02,in_person,0.04
3297415,10.06,S,visa,debit,441.0,87.0,,gmail.com,C05876,2016-09-25 01:35:01,online,0.03
3297455,27.71,C,visa,debit,,,gmail.com,gmail.com,C11923,2016-09-25 01:48:37,online,0.14
3297476,134.94,W,visa,debit,325.0,87.0,anonymous.com,,C02354,2016-09-25 01:56:59,in_person,0.04
3297488,34.96,W,mastercard,credit,231.0,87.0,gmail.com,,C08623,2016-09-25 02:00:54,in_person,0.34
3297492,49.91,W,mastercard,credit,441.0,87.0,yahoo.com,,C08623,2016-09-25 02:01:24,in_person,0.03
3297545,59.06,W,visa,debit,204.0,87.0,aol.com,,C05876,2016-09-25 02:16:12,in_person,0.09
3297547,47.91,W,mastercard,debit,264.0,87.0,gmail.com,,C07671,2016-09-25 02:17:12,in_person,0.18
3297586,55.77,C,visa,debit,,,gmail.com,gmail.com,C11923,2016-09-25 02:34:23,online,0.5
3297628,57.88,W,visa,debit,264.0,87.0,gmail.com,,C09933,2016-09-25 02:50:35,in_person,0.02
3297635,57.9,W,mastercard,debit,264.0,87.0,gmail.com,,C07671,2016-09-25 02:54:41,in_person,0.07
3297657,256.47,W,visa,debit,264.0,87.0,,,C09933,2016-09-25 03:02:42,in_person,0.15
3297674,107.95,W,visa,debit,264.0,87.0,,,C09933,2016-09-25 03:10:18,in_person,0.01
3297699,117.04,W,visa,credit,330.0,87.0,gmail.com,,C02923,2016-09-25 03:22:58,in_person,0.14
3297734,135.57,W,visa,debit,325.0,87.0,aol.com,,C02354,2016-09-25 03:39:25,in_person,0.05
3297736,31.32,C,visa,credit,,,hotmail.com,hotmail.com,C13171,2016-09-25 03:39:35,online,0.09
3297770,48.42,C,visa,debit,,,hotmail.com,hotmail.com,C11923,2016-09-25 03:54:15,online,0.1
3297848,29.01,W,visa,debit,325.0,87.0,gmail.com,,C02354,2016-09-25 04:39:59,in_person,0.23
3297868,18.31,C,visa,debit,,,hotmail.com,hotmail.com,C11923,2016-09-25 04:55:06,online,0.27
3297869,553.94,W,visa,debit,325.0,87.0,verizon.net,,C02354,2016-09-25 04:56:07,in_person,0.1
3297875,10.04,C,visa,debit,,,gmail.com,gmail.com,C11923,2016-09-25 05:00:07,online,0.18
3297877,4.31,C,visa,debit,,,hotmail.com,hotmail.com,C11923,2016-09-25 05:05:09,online,0.19
3297880,18.4,C,visa,debit,,,hotmail.com,hotmail.com,C11923,2016-09-25 05:07:27,online,0.16
3297883,18.43,C,visa,debit,,,hotmail.com,hotmail.com,C11923,2016-09-25 05:14:17,online,0.11
3297889,7.21,C,visa,debit,,,hotmail.com,hotmail.com,C11923,2016-09-25 05:17:58,online,0.15
3297892,18.29,C,visa,debit,,,hotmail.com,hotmail.com,C11923,2016-09-25 05:19:15,online,0.14
3297944,29.08,W,visa,debit,325.0,87.0,,,C02354,2016-09-25 07:06:41,in_person,0.06
3297951,29.15,C,visa,debit,,,gmail.com,gmail.com,C11923,2016-09-25 07:23:43,online,0.06
3297961,4.19,C,visa,debit,,,gmail.com,gmail.com,C11923,2016-09-25 08:10:02,online,0.03
3297971,170.91,W,visa,debit,325.0,87.0,gmail.com,,C02354,2016-09-25 08:54:49,in_person,0.38
3297977,171.03,W,visa,debit,325.0,87.0,gmail.com,,C02354,2016-09-25 09:07:56,in_person,0.17
3297980,171.08,W,visa,debit,325.0,87.0,gmail.com,,C02354,2016-09-25 09:15:21,in_person,0.22
3298152,335.08,W,visa,debit,325.0,87.0,anonymous.com,,C02354,2016-09-25 13:37:01,in_person,0.16
3298176,444.91,W,mastercard,debit,264.0,87.0,gmail.com,,C07671,2016-09-25 13:47:58,in_person,0.04
3298229,24.68,C,visa,debit,,,hotmail.com,hotmail.com,C11923,2016-09-25 14:19:22,online,0.35
3298230,99.17,C,visa,debit,,,hotmail.com,hotmail.com,C11923,2016-09-25 14:19:36,online,0.17
3298248,24.82,C,visa,debit,,,hotmail.com,hotmail.com,C11923,2016-09-25 14:25:46,online,0.07
3298259,445.09,W,visa,debit,325.0,87.0,,,C02354,2016-09-25 14:33:20,in_person,0.17
3298282,24.85,C,visa,debit,,,hotmail.com,hotmail.com,C11923,2016-09-25 14:43:58,online,0.05
3298353,56.36,C,visa,debit,,,hotmail.com,hotmail.com,C11923,2016-09-25 15:09:14,online,0.15
3298367,46.81,C,visa,debit,,,hotmail.com,hotmail.com,C11923,2016-09-25 15:14:06,online,0.14
3298368,108.02,W,visa,debit,264.0,87.0,gmail.com,,C12382,2016-09-25 15:14:36,in_person,0.17
3298370,25.93,W,visa,debit,325.0,87.0,,,C02354,2016-09-25 15:15:05,in_person,0.02
3298438,24.74,C,visa,debit,,,hotmail.com,hotmail.com,C11923,2016-09-25 15:38:39,online,0.33
3298464,1044.9,W,visa,debit,325.0,87.0,gmail.com,,C02354,2016-09-25 15:47:10,in_person,0.12
3298558,553.98,W,visa,debit,325.0,87.0,verizon.net,,C02354,2016-09-25 16:23:54,in_person,0.09
3298563,18.41,C,visa,debit,,,gmail.com,gmail.com,C11923,2016-09-25 16:25:00,online,0.12
3298568,33.48,C,visa,debit,,,hotmail.com,hotmail.com,C11923,2016-09-25 16:25:56,online,0.22
3298569,117.02,W,visa,debit,325.0,87.0,yahoo.com,,C02354,2016-09-25 16:26:00,in_person,0.19
3298579,249.98,W,visa,debit,264.0,87.0,icloud.com,,C12265,2016-09-25 16:29:13,in_person,0.32
3298608,209.96,W,visa,debit,264.0,87.0,gmail.com,,C09933,2016-09-25 16:37:22,in_person,0.29
3298612,190.6,C,visa,debit,,,hotmail.com,hotmail.com,C11923,2016-09-25 16:37:48,online,0.19
3298626,116.92,W,visa,credit,325.0,87.0,hotmail.com,,C07987,2016-09-25 16:41:46,in_person,0.4
3298643,88.03,W,mastercard,debit,264.0,87.0,gmail.com,,C07671,2016-09-25 16:46:46,in_person,0.08
3298649,206.08,W,visa,debit,325.0,87.0,,,C02354,2016-09-25 16:48:43,in_person,0.05
3298689,150.02,R,visa,debit,325.0,87.0,optonline.net,optonline.net,C02354,2016-09-25 16:58:09,online,0.25
3298717,10.7,C,visa,debit,,,anonymous.com,anonymous.com,C11923,2016-09-25 17:05:29,online,0.02
3298798,70.63,C,visa,debit,,,gmail.com,gmail.com,C11923,2016-09-25 17:29:47,online,0.2
3298804,26.51,C,visa,debit,,,hotmail.com,hotmail.com,C11923,2016-09-25 17:30:47,online,0.01
3298810,269.94,W,visa,debit,143.0,87.0,gmail.com,,C02354,2016-09-25 17:33:15,in_person,0.09
3298831,31.01,W,visa,debit,264.0,87.0,icloud.com,,C09933,2016-09-25 17:41:51,in_person,0.15
3298835,44.02,W,visa,debit,324.0,87.0,gmail.com,,C05876,2016-09-25 17:42:44,in_person,0.12
3298842,117.0,W,visa,debit,126.0,87.0,,,C02354,2016-09-25 17:45:10,in_person,0.09
3298893,86.69,C,visa,debit,,,gmail.com,gmail.com,C11923,2016-09-25 18:00:12,online,0.16
3298909,33.97,W,visa,debit,325.0,87.0,aol.com,,C02354,2016-09-25 18:05:53,in_person,0.11
3298916,26.91,W,mastercard,debit,310.0,87.0,gmail.com,,C07671,2016-09-25 18:06:59,in_person,0.04
3298930,58.04,W,visa,debit,330.0,87.0,gmail.com,,C02354,2016-09-25 18:10:07,in_person,0.15
3298934,54.51,W,visa,debit,325.0,87.0,gmail.com,,C02354,2016-09-25 18:12:29,in_person,0.16
3298945,117.08,W,visa,debit,325.0,87.0,gmail.com,,C02354,2016-09-25 18:15:49,in_person,0.13
3298982,29.17,C,visa,debit,,,gmail.com,gmail.com,C11923,2016-09-25 18:23:46,online,0.14
3298998,27.09,W,visa,debit,325.0,87.0,icloud.com,,C05876,2016-09-25 18:26:36,in_person,0.01
3299002,29.93,C,visa,debit,,,hotmail.com,hotmail.com,C11923,2016-09-25 18:27:59,online,0.23
3299036,34.05,W,mastercard,credit,181.0,87.0,yahoo.com,,C08623,2016-09-25 18:35:26,in_person,0.03
3299082,26.65,C,visa,debit,,,anonymous.com,anonymous.com,C11923,2016-09-25 18:49:45,online,0.05
3299138,210.01,W,visa,debit,264.0,87.0,gmail.com,,C09933,2016-09-25 19:05:24,in_person,0.05
3299140,6.44,C,visa,debit,,,gmail.com,gmail.com,C11923,2016-09-25 19:06:14,online,0.12
3299146,36.03,W,visa,debit,264.0,87.0,gmail.com,,C09933,2016-09-25 19:07:38,in_person,0.05
3299148,108.46,W,visa,debit,325.0,87.0,anonymous.com,,C02354,2016-09-25 19:07:54,in_person,0.07
3299155,6.34,C,visa,debit,,,hotmail.com,hotmail.com,C11923,2016-09-25 19:09:56,online,0.02
3299179,58.01,W,visa,debit,325.0,87.0,,,C02354,2016-09-25 19:15:34,in_person,0.01
3299183,149.03,W,visa,debit,325.0,87.0,yahoo.com,,C02354,2016-09-25 19:17:19,in_person,0.08
3299194,789.2,W,mastercard,credit,264.0,87.0,gmail.com,,C08623,2016-09-25 19:20:54,in_person,0.88
3299220,49.9,W,visa,debit,325.0,87.0,gmail.com,,C02354,2016-09-25 19:27:55,in_person,0.02
3299278,15.77,C,visa,debit,,,hotmail.com,hotmail.com,C11923,2016-09-25 19:44:39,online,0.04
3299376,151.87,W,visa,debit,126.0,87.0,aol.com,,C02354,2016-09-25 20:13:20,in_person,0.12
3299379,58.98,W,visa,debit,264.0,87.0,gmail.com,,C09933,2016-09-25 20:13:47,in_person,0.21
3299403,53.9,W,visa,debit,126.0,87.0,yahoo.com,,C02354,2016-09-25 20:20:09,in_person,0.13
3299418,13.57,C,visa,credit,,,gmail.com,gmail.com,C13171,2016-09-25 20:22:53,online,0.06
3299445,12.67,C,visa,debit,,,hotmail.com,hotmail.com,C11923,2016-09-25 20:30:33,online,0.23
3299452,58.45,C,visa,debit,,,anonymous.com,anonymous.com,C11923,2016-09-25 20:31:08,online,0.06
3299459,9.48,C,visa,debit,,,hotmail.com,hotmail.com,C11923,2016-09-25 20:32:17,online,0.08
3299516,58.93,W,visa,debit,325.0,87.0,gmail.com,,C02354,2016-09-25 20:48:36,in_person,0.04
3299554,209.95,W,mastercard,credit,315.0,87.0,outlook.com,,C08623,2016-09-25 20:56:56,in_person,0.03
3299575,29.45,W,visa,debit,325.0,87.0,aol.com,,C02354,2016-09-25 21:02:56,in_person,0.2
3299579,38.93,W,visa,debit,264.0,87.0,gmail.com,,C09933,2016-09-25 21:03:30,in_person,0.2
3299649,108.46,W,visa,debit,325.0,87.0,gmail.com,,C02354,2016-09-25 21:21:17,in_person,0.34
3299650,18.41,C,visa,debit,,,outlook.com,outlook.com,C11923,2016-09-25 21:21:26,online,0.06
3299662,99.92,H,visa,debit,325.0,87.0,aol.com,hotmail.com,C02354,2016-09-25 21:24:25,online,0.25
3299700,16.5,C,visa,debit,,,gmail.com,gmail.com,C11923,2016-09-25 21:34:11,online,0.08
3299775,445.0,W,visa,debit,264.0,87.0,yahoo.com,,C09933,2016-09-25 22:00:54,in_person,0.07
3299889,36.37,C,visa,debit,,,hotmail.com,hotmail.com,C11923,2016-09-25 22:33:21,online,0.3
3299904,36.42,C,visa,debit,,,hotmail.com,hotmail.com,C11923,2016-09-25 22:36:30,online,0.04
3299907,36.45,C,visa,debit,,,hotmail.com,hotmail.com,C11923,2016-09-25 22:36:45,online,0.04
3299918,36.46,C,visa,debit,,,hotmail.com,hotmail.com,C11923,2016-09-25 22:40:00,online,0.01
3299977,527.07,W,visa,debit,325.0,87.0,aol.com,,C02354,2016-09-25 22:52:43,in_person,0.02
3300015,114.87,W,mastercard,credit,177.0,87.0,,,C08623,2016-09-25 23:06:03,in_person,0.23
3300018,36.42,C,visa,debit,,,hotmail.com,hotmail.com,C11923,2016-09-25 23:07:19,online,0.02
3300054,23.0,C,visa,debit,,,anonymous.com,anonymous.com,C11923,2016-09-25 23:18:39,online,0.07
3300118,43.91,W,visa,debit,123.0,87.0,yahoo.com,,C05876,2016-09-25 23:39:53,in_person,0.32
3300143,23.03,C,visa,debit,,,gmail.com,gmail.com,C11923,2016-09-25 23:45:55,online,0.01
3300166,26.01,W,visa,debit,325.0,87.0,gmail.com,,C02354,2016-09-25 23:54:15,in_person,0.29
3300242,160.01,W,mastercard,debit,264.0,87.0,,,C07671,2016-09-26 00:14:49,in_person,0.17
3300250,78.34,C,visa,debit,,,hotmail.com,hotmail.com,C11923,2016-09-26 00:17:37,online,0.58
3300279,10.61,C,visa,debit,,,hotmail.com,hotmail.com,C11923,2016-09-26 00:27:11,online,0.05
3300280,13.86,C,visa,debit,,,hotmail.com,hotmail.com,C11923,2016-09-26 00:27:29,online,0.04
3300323,10.83,C,visa,debit,,,gmail.com,gmail.com,C11923,2016-09-26 00:37:25,online,0.06
3300328,32.1,C,visa,credit,,,anonymous.com,anonymous.com,C13171,2016-09-26 00:39:18,online,0.04
3300336,116.96,W,visa,debit,325.0,87.0,gmail.com,,C02354,2016-09-26 00:42:24,in_person,0.05
3300343,445.07,W,visa,debit,325.0,87.0,hotmail.com,,C02354,2016-09-26 00:44:56,in_person,0.13
3300347,36.34,C,visa,debit,,,hotmail.com,hotmail.com,C11923,2016-09-26 00:45:28,online,0.37
3300364,38.99,W,mastercard,debit,264.0,87.0,yahoo.com,,C07671,2016-09-26 00:51:00,in_person,0.06
3300379,66.35,C,visa,debit,,,hotmail.com,hotmail.com,C08106,2016-09-26 00:56:21,online,0.06
3300387,58.96,W,mastercard,debit,264.0,87.0,,,C07671,2016-09-26 00:59:58,in_person,0.18
3300404,221.97,W,visa,debit,325.0,87.0,aol.com,,C02354,2016-09-26 01:05:36,in_person,0.17
3300430,13.23,C,visa,debit,,,hotmail.com,hotmail.com,C11923,2016-09-26 01:15:34,online,0.12
3300456,58.89,W,visa,debit,325.0,87.0,,,C02354,2016-09-26 01:24:34,in_person,0.05
3300499,59.0,W,visa,debit,325.0,87.0,aol.com,,C05876,2016-09-26 01:37:49,in_person,0.07
3300523,72.84,C,visa,debit,,,hotmail.com,hotmail.com,C11923,2016-09-26 01:42:49,online,0.55
3300535,33.59,C,visa,credit,,,anonymous.com,anonymous.com,C13171,2016-09-26 01:47:21,online,0.12
3300558,84.29,C,visa,debit,,,gmail.com,gmail.com,C11923,2016-09-26 02:00:25,online,0.07
3300569,66.06,C,visa,debit,,,live.fr,live.fr,C11923,2016-09-26 02:04:41,online,0.51
3300585,7.27,C,visa,debit,,,hotmail.com,hotmail.com,C11923,2016-09-26 02:10:12,online,0.03
3300586,38.95,W,mastercard,debit,310.0,87.0,gmail.com,,C07671,2016-09-26 02:10:27,in_person,0.36
3300590,35.91,W,mastercard,debit,310.0,87.0,gmail.com,,C07671,2016-09-26 02:11:43,in_person,0.01
3300608,209.9,W,mastercard,debit,191.0,87.0,anonymous.com,,C07297,2016-09-26 02:18:49,in_person,0.02
3300613,46.09,C,visa,debit,,,hotmail.com,hotmail.com,C11923,2016-09-26 02:24:10,online,0.02
3300667,28.94,W,visa,debit,264.0,87.0,gmail.com,,C09933,2016-09-26 02:55:32,in_person,0.13
3300699,11.99,C,visa,debit,,,live.com,live.com,C11923,2016-09-26 03:08:04,online,0.21
3300709,26.33,C,visa,debit,,,live.com.mx,live.com.mx,C11923,2016-09-26 03:12:32,online,0.07
3300729,59.03,W,visa,debit,264.0,87.0,,,C09933,2016-09-26 03:22:52,in_person,0.01
3300736,5.57,C,visa,debit,,,gmail.com,gmail.com,C11923,2016-09-26 03:25:09,online,0.83
3300749,58.97,W,visa,debit,264.0,87.0,gmail.com,,C09933,2016-09-26 03:32:15,in_person,0.08
3300774,25.04,W,visa,debit,433.0,87.0,,,C05876,2016-09-26 03:44:26,in_person,0.11
3300815,210.02,W,visa,debit,441.0,87.0,,,C05876,2016-09-26 04:06:04,in_person,0.26
3300824,31.32,C,visa,debit,,,,,C11923,2016-09-26 04:10:49,online,0.07
3300838,38.5,C,visa,credit,,,,,C13171,2016-09-26 04:18:42,online,0.56
3300846,38.44,C,visa,credit,,,,,C13171,2016-09-26 04:21:55,online,0.12
3300872,209.93,W,visa,debit,325.0,87.0,gmail.com,,C02354,2016-09-26 04:34:35,in_person,0.09
3300874,38.53,C,visa,credit,,,,,C13171,2016-09-26 04:35:42,online,0.07
